id,number_of_reviews,last_review,reviews_per_month,review_rate_number
55096912,9,4/28/2019,0.87,2
55097464,70,6/16/2019,7.24,3
55098016,112,6/13/2019,10.77,5
55098569,1,4/02/2019,0.31,4
55099121,7,1/01/2019,0.7,2
55099673,24,6/27/2019,2.24,4
55100226,25,6/22/2019,2.37,5
55100778,32,6/22/2019,3.07,3
55101330,29,4/01/2019,2.79,2
55101883,38,7/01/2019,4.49,2
55102435,0,,,3
55102987,1,4/21/2019,0.38,3
55103539,20,6/09/2019,1.89,5
55104092,25,6/19/2019,2.42,3
55104644,28,7/01/2019,2.71,2
55105196,14,6/22/2019,1.34,3
55105749,1,10/11/2018,0.11,3
55106301,1,9/09/2018,0.1,5
55106853,53,6/24/2019,7.61,4
55107406,2,10/28/2018,0.22,2
55107958,25,7/07/2019,2.31,3
55108510,0,,,3
55109062,3,12/02/2018,0.29,2
55109615,5,1/01/2019,0.49,5
55110167,6,1/02/2019,0.66,5
55110719,22,6/29/2019,2.25,5
55111272,33,6/23/2019,3.08,5
55111824,0,,,5
55112376,28,6/23/2019,2.64,4
55112929,16,2/24/2019,1.55,3
55113481,11,7/02/2019,1.24,4
55114033,16,6/09/2019,1.55,5
55114585,0,,,2
55115138,0,,,2
55115690,6,5/31/2019,0.58,2
55116242,14,7/01/2019,1.32,2
55116795,11,6/05/2019,1.23,2
55117347,1,12/03/2018,0.14,3
55117899,2,12/31/2018,0.24,4
55118452,12,7/01/2019,1.34,2
55119004,35,5/28/2019,3.23,4
55119556,51,6/09/2019,4.71,2
55120108,23,6/30/2019,2.12,2
55120661,62,6/30/2019,5.81,4
55121213,8,2/16/2019,0.76,4
55121765,3,9/16/2018,0.29,4
55122318,10,7/01/2019,0.92,2
55122870,92,7/01/2019,8.87,2
55123422,13,10/01/2018,1.22,4
55123975,22,6/23/2019,2.19,3
55124527,0,,,2
55125079,0,,,2
55125631,9,6/30/2019,0.99,3
55126184,2,6/16/2019,0.21,5
55126736,0,,,4
55127288,2,11/02/2018,0.23,3
55127841,22,7/03/2019,3.13,4
55128393,0,,,2
55128945,4,4/18/2019,0.39,3
55129498,22,7/01/2019,2.04,2
55130050,2,6/10/2019,0.24,2
55130602,64,6/26/2019,6,3
55131154,5,1/02/2019,0.47,2
55131707,23,6/21/2019,2.18,4
55132259,1,5/04/2019,0.45,2
55132811,2,12/18/2018,0.19,5
55133364,6,6/19/2019,0.95,4
55133916,28,6/25/2019,2.78,2
55134468,48,6/22/2019,4.5,3
55135021,8,7/07/2019,0.75,2
55135573,5,5/06/2019,0.59,5
55136125,1,8/31/2018,0.1,3
55136677,33,7/07/2019,3.2,3
55137230,31,6/09/2019,3.01,4
55137782,31,6/22/2019,2.98,2
55138334,35,6/07/2019,3.3,2
55138887,2,9/25/2018,0.19,4
55139439,5,1/25/2019,0.47,5
55139991,27,1/26/2019,2.52,4
55140544,9,6/19/2019,0.87,4
55141096,0,,,4
55141648,2,9/05/2018,0.18,5
55142200,0,,,3
55142753,6,3/31/2019,0.87,5
55143305,0,,,3
55143857,29,6/30/2019,3.02,4
55144410,3,5/21/2019,0.3,3
55144962,18,6/23/2019,3.6,3
55145514,1,3/16/2019,0.26,2
55146067,25,6/09/2019,2.4,4
55146619,39,6/25/2019,3.75,4
55147171,2,5/23/2019,0.32,4
55147723,5,5/20/2019,0.52,4
55148276,4,9/21/2018,0.39,5
55148828,0,,,4
55149380,17,7/01/2019,1.69,4
55149933,3,1/04/2019,0.47,4
55150485,3,6/18/2019,1,4
55151037,2,10/07/2018,0.19,5
55151590,5,6/10/2019,0.66,2
55152142,24,7/07/2019,2.55,3
55152694,1,1/01/2019,0.16,5
55153246,3,4/23/2019,0.34,3
55153799,32,6/21/2019,3.04,5
55154351,40,7/04/2019,3.79,2
55154903,0,,,3
55155456,18,7/01/2019,1.93,5
55156008,28,6/25/2019,2.69,2
55156560,8,6/08/2019,0.85,2
55157113,2,11/24/2018,0.2,4
55157665,1,5/31/2019,0.77,5
55158217,5,12/31/2018,0.56,5
55158769,0,,,2
55159322,3,10/07/2018,0.31,4
55159874,47,7/06/2019,4.35,2
55160426,23,6/11/2019,2.61,4
55160979,7,5/05/2019,0.69,2
55161531,2,9/23/2018,0.2,3
55162083,17,1/28/2019,1.65,5
55162636,0,,,3
55163188,2,2/18/2019,0.19,3
55163740,1,9/27/2018,0.1,3
55164292,4,5/28/2019,0.45,2
55164845,3,10/14/2018,0.31,2
55165397,17,4/07/2019,1.59,4
55165949,0,,,5
55166502,1,9/30/2018,0.11,3
55167054,3,6/01/2019,0.45,4
55167606,2,1/01/2019,0.19,3
55168159,1,5/24/2019,0.64,4
55168711,8,4/29/2019,0.81,2
55169263,9,5/18/2019,0.87,2
55169815,2,7/03/2019,2,4
55170368,1,9/08/2018,0.1,4
55170920,13,4/07/2019,1.22,4
55171472,2,9/13/2018,0.19,5
55172025,6,4/07/2019,0.61,3
55172577,33,6/19/2019,3.14,4
55173129,3,4/16/2019,0.31,5
55173682,2,10/13/2018,0.21,5
55174234,28,6/15/2019,2.71,4
55174786,10,6/11/2019,0.98,4
55175338,8,4/21/2019,0.81,5
55175891,0,,,5
55176443,46,6/23/2019,4.68,4
55176995,0,,,3
55177548,41,6/23/2019,4.07,2
55178100,12,6/30/2019,1.21,2
55178652,23,6/27/2019,2.21,4
55179205,3,5/27/2019,0.48,5
55179757,13,7/01/2019,1.32,5
55180309,17,6/30/2019,2.17,4
55180861,7,6/09/2019,0.73,4
55181414,12,6/30/2019,1.16,2
55181966,1,5/25/2019,0.65,2
55182518,14,7/01/2019,6.18,3
55183071,7,3/04/2019,0.68,3
55183623,55,6/23/2019,5.16,4
55184175,3,11/17/2018,0.31,2
55184728,22,6/22/2019,2.14,3
55185280,3,4/13/2019,0.31,3
55185832,7,5/27/2019,0.68,3
55186384,5,11/05/2018,0.48,2
55186937,28,6/09/2019,2.64,2
55187489,3,5/27/2019,0.32,4
55188041,3,4/24/2019,0.29,2
55188594,1,10/09/2018,0.11,2
55189146,18,6/24/2019,1.87,3
55189698,0,,,4
55190251,42,5/19/2019,3.99,5
55190803,0,,,5
55191355,47,6/28/2019,4.45,3
55191907,0,,,4
55192460,21,6/29/2019,2.09,3
55193012,86,6/25/2019,10.12,3
55193564,7,5/22/2019,0.76,2
55194117,3,9/30/2018,0.29,5
55194669,45,6/24/2019,4.44,2
55195221,0,,,2
55195774,20,6/01/2019,2.05,4
55196326,4,11/25/2018,0.38,5
55196878,40,6/30/2019,3.77,3
55197430,6,11/25/2018,0.58,4
55197983,23,6/11/2019,2.35,5
55198535,2,6/15/2019,0.22,4
55199087,17,7/05/2019,2.3,2
55199640,5,12/10/2018,0.48,2
55200192,4,6/22/2019,1.04,2
55200744,2,10/27/2018,0.23,4
55201297,23,7/01/2019,2.28,4
55201849,22,6/29/2019,2.06,3
55202401,17,5/28/2019,1.68,4
55202953,12,6/30/2019,1.16,3
55203506,5,6/23/2019,0.54,5
55204058,46,2/01/2019,4.31,5
55204610,1,11/12/2018,0.13,5
55205163,4,5/31/2019,1.43,2
55205715,11,6/23/2019,1.07,4
55206267,28,6/02/2019,2.83,3
55206820,1,9/04/2018,0.1,2
55207372,5,11/24/2018,0.47,2
55207924,3,9/24/2018,0.29,5
55208476,0,,,5
55209029,25,6/30/2019,2.68,2
55209581,1,1/01/2019,0.16,3
55210133,62,7/04/2019,5.83,3
55210686,2,5/05/2019,0.24,5
55211238,3,6/19/2019,0.36,5
55211790,3,1/03/2019,0.33,3
55212343,0,,,4
55212895,24,7/01/2019,2.27,4
55213447,2,12/02/2018,0.2,3
55213999,18,4/27/2019,1.73,3
55214552,9,4/19/2019,0.87,5
55215104,13,3/23/2019,1.25,2
55215656,5,4/28/2019,0.47,3
55216209,3,6/11/2019,0.28,3
55216761,4,6/05/2019,0.41,4
55217313,8,4/28/2019,0.77,5
55217866,4,4/13/2019,0.39,5
55218418,0,,,2
55218970,0,,,2
55219522,46,6/17/2019,4.55,2
55220075,16,11/23/2018,1.54,4
55220627,3,4/07/2019,0.84,5
55221179,13,5/19/2019,1.27,5
55221732,7,10/29/2018,0.69,5
55222284,1,4/09/2019,0.33,3
55222836,15,6/01/2019,1.45,5
55223389,2,5/10/2019,0.19,5
55223941,1,9/02/2018,0.1,5
55224493,25,6/03/2019,2.36,5
55225045,0,,,5
55225598,38,7/05/2019,3.75,4
55226150,30,6/11/2019,2.98,5
55226702,50,5/18/2019,4.84,4
55227255,1,6/23/2019,1,5
55227807,5,7/01/2019,0.53,5
55228359,16,6/15/2019,1.51,3
55228912,14,12/30/2018,1.35,2
55229464,6,5/26/2019,0.67,2
55230016,6,1/06/2019,0.58,4
55230568,62,6/28/2019,6.08,4
55231121,20,6/12/2019,1.96,3
55231673,1,10/31/2018,0.12,2
55232225,19,6/01/2019,2.19,4
55232778,1,9/14/2018,0.1,2
55233330,28,6/07/2019,2.95,3
55233882,1,6/03/2019,0.81,5
55234435,5,5/19/2019,0.49,5
55234987,7,6/11/2019,0.68,5
55235539,13,6/23/2019,1.26,4
55236091,86,6/24/2019,8.06,3
55236644,1,9/04/2018,0.1,5
55237196,25,6/24/2019,2.44,3
55237748,8,5/07/2019,0.75,4
55238301,0,,,5
55238853,63,6/27/2019,6.18,5
55239405,3,9/25/2018,0.29,5
55239958,24,2/02/2019,2.32,2
55240510,7,7/06/2019,0.9,2
55241062,3,5/10/2019,0.31,3
55241614,2,6/23/2019,0.21,2
55242167,13,6/16/2019,2.89,3
55242719,68,7/06/2019,6.54,4
55243271,4,5/01/2019,0.41,3
55243824,1,9/30/2018,0.11,3
55244376,3,12/01/2018,0.37,5
55244928,12,2/08/2019,1.37,3
55245481,6,4/07/2019,0.56,3
55246033,1,1/02/2019,0.16,2
55246585,0,,,2
55247137,3,1/01/2019,0.28,2
55247690,25,7/01/2019,2.48,3
55248242,1,10/31/2018,0.12,2
55248794,3,5/05/2019,0.29,2
55249347,0,,,2
55249899,0,,,2
55250451,94,7/07/2019,8.84,5
55251004,2,12/30/2018,0.2,3
55251556,2,11/03/2018,0.24,4
55252108,28,6/29/2019,2.75,5
55252660,0,,,2
55253213,28,6/27/2019,2.78,2
55253765,16,6/04/2019,1.62,4
55254317,4,3/26/2019,0.38,4
55254870,1,9/11/2018,0.1,4
55255422,1,9/15/2018,0.1,5
55255974,31,6/25/2019,3.31,3
55256527,2,1/02/2019,0.22,5
55257079,11,6/26/2019,1.24,4
55257631,2,10/02/2018,0.21,3
55258183,5,6/11/2019,0.48,3
55258736,0,,,4
55259288,1,1/01/2019,0.16,3
55259840,1,9/28/2018,0.11,5
55260393,4,1/01/2019,0.45,4
55260945,5,6/09/2019,0.53,4
55261497,5,12/09/2018,0.51,3
55262050,10,6/09/2019,0.99,3
55262602,42,6/08/2019,3.96,4
55263154,5,5/30/2019,0.49,2
55263706,52,6/21/2019,4.92,5
55264259,14,2/24/2019,1.49,4
55264811,41,6/28/2019,4.16,2
55265363,2,11/21/2018,0.19,4
55265916,11,6/30/2019,1.07,3
55266468,2,5/19/2019,0.22,3
55267020,3,12/28/2018,0.3,5
55267573,11,5/05/2019,1.15,3
55268125,0,,,5
55268677,3,3/31/2019,0.36,3
55269229,5,6/10/2019,0.52,4
55269782,76,7/07/2019,8.29,5
55270334,6,5/28/2019,0.69,5
55270886,1,12/31/2018,0.16,2
55271439,6,6/19/2019,0.59,5
55271991,20,6/02/2019,2.03,5
55272543,11,6/12/2019,1.3,5
55273096,32,6/17/2019,3.1,5
55273648,17,6/29/2019,1.62,2
55274200,52,3/30/2019,4.92,4
55274752,20,6/30/2019,1.91,2
55275305,27,7/01/2019,2.74,4
55275857,23,6/25/2019,2.88,2
55276409,26,5/23/2019,2.52,2
55276962,2,1/01/2019,0.2,5
55277514,32,6/24/2019,4.4,5
55278066,0,,,5
55278619,3,9/08/2018,0.29,3
55279171,24,6/17/2019,2.32,3
55279723,0,,,2
55280275,75,7/05/2019,9.34,5
55280828,66,7/02/2019,7.56,5
55281380,6,7/07/2019,0.59,2
55281932,8,5/20/2019,0.9,3
55282485,2,2/23/2019,0.23,5
55283037,0,,,4
55283589,1,9/14/2018,0.1,5
55284142,4,6/16/2019,0.58,4
55284694,76,6/22/2019,8.29,4
55285246,1,9/04/2018,0.1,5
55285798,1,6/30/2019,1,4
55286351,7,2/16/2019,0.68,5
55286903,0,,,2
55287455,7,5/31/2019,0.76,4
55288008,4,12/14/2018,0.43,4
55288560,7,11/24/2018,0.68,2
55289112,5,6/08/2019,0.61,4
55289665,12,5/06/2019,1.19,5
55290217,51,7/06/2019,4.94,4
55290769,0,,,4
55291321,45,7/03/2019,5.27,5
55291874,26,6/24/2019,2.57,4
55292426,6,5/19/2019,0.61,2
55292978,17,6/25/2019,1.63,5
55293531,3,6/20/2019,1.36,5
55294083,3,5/22/2019,1.67,5
55294635,17,7/01/2019,1.95,5
55295188,75,7/01/2019,7.28,3
55295740,41,7/01/2019,3.97,3
55296292,20,6/30/2019,2.01,2
55296844,28,6/30/2019,2.8,5
55297397,25,6/30/2019,2.43,5
55297949,2,1/14/2019,0.28,3
55298501,52,6/25/2019,6.5,2
55299054,13,6/23/2019,1.26,4
55299606,27,6/22/2019,2.58,4
55300158,0,,,5
55300711,13,6/16/2019,1.26,2
55301263,5,5/30/2019,0.48,5
55301815,32,7/03/2019,3.09,5
55302367,74,7/07/2019,7.21,5
55302920,1,8/29/2018,0.1,4
55303472,4,10/08/2018,0.41,4
55304024,13,6/18/2019,1.38,3
55304577,3,5/28/2019,0.3,2
55305129,18,7/02/2019,1.8,2
55305681,0,,,2
55306234,6,12/02/2018,0.6,5
55306786,0,,,5
55307338,1,10/13/2018,0.11,3
55307890,0,,,5
55308443,2,11/03/2018,0.2,2
55308995,8,12/16/2018,0.93,2
55309547,20,6/22/2019,2.09,3
55310100,16,6/23/2019,1.62,5
55310652,1,9/02/2018,0.1,2
55311204,24,6/16/2019,2.31,3
55311757,3,11/11/2018,0.29,2
55312309,38,6/30/2019,3.68,2
55312861,18,6/22/2019,1.83,4
55313413,1,9/14/2018,0.1,3
55313966,28,7/07/2019,2.78,3
55314518,32,6/29/2019,3.08,3
55315070,52,7/04/2019,5.2,5
55315623,2,10/12/2018,0.21,2
55316175,5,7/02/2019,0.76,5
55316727,11,7/01/2019,2.16,5
55317280,1,11/03/2018,0.12,2
55317832,7,6/27/2019,0.68,3
55318384,1,6/23/2019,1,4
55318936,16,6/23/2019,1.67,5
55319489,19,5/26/2019,1.89,2
55320041,14,5/28/2019,1.44,2
55320593,37,6/21/2019,3.58,5
55321146,3,10/09/2018,0.3,5
55321698,3,10/14/2018,0.29,5
55322250,1,12/31/2018,0.16,4
55322803,39,7/02/2019,4.08,4
55323355,17,6/24/2019,1.73,4
55323907,33,6/22/2019,3.21,4
55324459,0,,,4
55325012,60,6/30/2019,5.75,5
55325564,1,5/18/2019,0.58,5
55326116,3,10/02/2018,0.29,4
55326669,9,7/07/2019,0.96,3
55327221,50,6/24/2019,4.81,3
55327773,25,3/21/2019,2.6,3
55328326,20,6/23/2019,2.02,2
55328878,18,6/20/2019,1.74,3
55329430,25,6/25/2019,3.07,4
55329982,16,5/26/2019,1.55,3
55330535,6,1/02/2019,0.61,3
55331087,1,9/28/2018,0.11,2
55331639,5,4/19/2019,0.53,3
55332192,0,,,3
55332744,72,6/23/2019,6.99,5
55333296,59,7/04/2019,5.75,4
55333849,1,3/31/2019,0.3,3
55334401,0,,,3
55334953,22,6/16/2019,2.16,2
55335505,0,,,2
55336058,1,7/01/2019,1,3
55336610,1,9/30/2018,0.11,3
55337162,0,,,5
55337715,2,9/10/2018,0.19,3
55338267,21,6/11/2019,2.08,5
55338819,10,6/29/2019,1.06,4
55339372,31,5/09/2019,3.06,3
55339924,3,4/21/2019,0.29,5
55340476,1,10/08/2018,0.11,2
55341028,15,4/10/2019,1.51,2
55341581,11,3/25/2019,1.05,4
55342133,45,6/20/2019,4.98,4
55342685,0,,,3
55343238,0,,,5
55343790,28,6/27/2019,2.75,5
55344342,23,6/19/2019,2.23,5
55344895,15,7/07/2019,1.45,2
55345447,19,6/26/2019,1.91,5
55345999,4,5/13/2019,0.39,2
55346551,26,6/30/2019,2.57,5
55347104,2,9/09/2018,0.19,4
55347656,1,9/23/2018,0.1,3
55348208,25,6/19/2019,2.52,3
55348761,3,5/23/2019,0.37,3
55349313,0,,,2
55349865,35,6/21/2019,3.4,4
55350418,1,9/13/2018,0.1,2
55350970,4,6/21/2019,0.45,2
55351522,1,10/17/2018,0.11,5
55352074,0,,,5
55352627,16,1/05/2019,1.55,5
55353179,1,1/01/2019,0.16,4
55353731,1,9/03/2018,0.1,5
55354284,2,7/01/2019,2,4
55354836,16,6/16/2019,1.84,3
55355388,5,12/03/2018,0.49,3
55355941,2,1/14/2019,0.28,4
55356493,5,5/26/2019,0.55,2
55357045,9,3/25/2019,0.88,5
55357597,2,3/15/2019,0.24,4
55358150,6,11/18/2018,0.58,5
55358702,32,6/16/2019,3.49,5
55359254,1,9/28/2018,0.11,2
55359807,16,6/24/2019,1.58,5
55360359,24,7/01/2019,2.36,3
55360911,46,6/23/2019,5.04,5
55361464,30,6/30/2019,2.9,3
55362016,0,,,3
55362568,6,6/20/2019,0.6,3
55363120,9,6/22/2019,0.95,5
55363673,31,7/02/2019,3,3
55364225,0,,,5
55364777,1,10/13/2018,0.11,2
55365330,1,9/23/2018,0.1,4
55365882,0,,,3
55366434,44,7/01/2019,4.57,2
55366987,4,10/09/2018,0.41,2
55367539,2,12/30/2018,0.24,5
55368091,57,6/28/2019,5.9,2
55368643,0,,,5
55369196,54,6/26/2019,5.61,2
55369748,8,4/26/2019,0.81,3
55370300,12,6/19/2019,1.38,4
55370853,2,10/28/2018,0.22,3
55371405,0,,,5
55371957,10,7/04/2019,1.18,3
55372510,2,9/30/2018,0.21,3
55373062,2,10/07/2018,0.2,5
55373614,0,,,4
55374166,11,7/02/2019,1.14,2
55374719,6,4/24/2019,0.65,4
55375271,10,7/04/2019,1.06,3
55375823,29,6/23/2019,2.82,3
55376376,14,6/23/2019,1.39,4
55376928,14,5/18/2019,1.48,5
55377480,7,6/21/2019,1.09,2
55378033,27,6/17/2019,2.69,4
55378585,17,12/01/2018,1.72,5
55379137,18,6/21/2019,1.8,4
55379689,0,,,2
55380242,7,6/13/2019,0.84,3
55380794,70,6/18/2019,6.84,5
55381346,10,6/10/2019,1.04,5
55381899,57,7/08/2019,5.74,5
55382451,39,7/03/2019,3.77,4
55383003,6,10/29/2018,0.61,4
55383556,8,6/22/2019,0.87,4
55384108,5,5/31/2019,0.49,4
55384660,19,6/23/2019,2,3
55385212,54,7/01/2019,9.36,2
55385765,15,6/23/2019,1.48,5
55386317,3,5/31/2019,0.47,4
55386869,37,6/10/2019,3.85,5
55387422,19,3/10/2019,1.84,3
55387974,14,6/23/2019,1.47,5
55388526,36,6/18/2019,3.69,4
55389079,56,6/30/2019,5.81,3
55389631,1,9/25/2018,0.1,5
55390183,2,10/08/2018,0.2,2
55390735,1,5/03/2019,0.45,4
55391288,0,,,5
55391840,3,6/10/2019,1.73,5
55392392,0,,,2
55392945,33,6/28/2019,3.46,5
55393497,1,10/01/2018,0.11,3
55394049,51,7/06/2019,5.02,5
55394602,6,1/30/2019,0.62,2
55395154,24,6/29/2019,2.62,4
55395706,14,6/22/2019,1.37,2
55396258,10,6/30/2019,0.99,3
55396811,25,6/30/2019,2.49,3
55397363,31,6/24/2019,3.01,3
55397915,11,6/05/2019,1.11,2
55398468,0,,,4
55399020,5,10/28/2018,0.51,3
55399572,0,,,5
55400125,4,6/09/2019,0.4,4
55400677,7,5/27/2019,0.71,5
55401229,5,7/01/2019,0.53,3
55401781,3,11/18/2018,0.32,4
55402334,6,5/27/2019,0.63,5
55402886,56,7/03/2019,5.62,3
55403438,1,10/23/2018,0.12,2
55403991,4,5/10/2019,0.49,2
55404543,18,6/29/2019,1.76,5
55405095,6,6/24/2019,0.63,5
55405648,16,6/24/2019,1.62,2
55406200,49,7/01/2019,5.18,5
55406752,1,11/24/2018,0.13,2
55407304,1,10/22/2018,0.12,3
55407857,4,7/06/2019,0.64,4
55408409,5,5/19/2019,0.57,4
55408961,16,6/24/2019,1.62,4
55409514,1,4/29/2019,0.42,4
55410066,7,2/21/2019,0.71,4
55410618,6,12/16/2018,0.59,5
55411171,24,6/26/2019,2.76,2
55411723,4,4/30/2019,0.39,2
55412275,11,1/27/2019,1.24,5
55412827,8,6/29/2019,0.88,4
55413380,7,10/05/2018,0.69,2
55413932,4,11/10/2018,0.42,2
55414484,22,7/07/2019,2.22,5
55415037,5,12/02/2018,0.53,3
55415589,8,1/18/2019,0.82,3
55416141,5,5/31/2019,0.53,5
55416694,14,7/06/2019,1.45,4
55417246,8,5/05/2019,0.8,5
55417798,0,,,3
55418350,15,6/23/2019,1.53,4
55418903,9,4/11/2019,0.94,2
55419455,9,5/04/2019,0.9,3
55420007,11,12/19/2018,1.1,5
55420560,4,12/02/2018,0.44,4
55421112,5,9/17/2018,0.49,4
55421664,2,5/20/2019,0.76,5
55422217,5,7/02/2019,0.51,4
55422769,1,6/24/2019,1,3
55423321,36,6/23/2019,3.94,5
55423873,3,1/16/2019,0.3,4
55424426,2,9/23/2018,0.2,3
55424978,2,10/07/2018,0.2,2
55425530,1,10/06/2018,0.11,5
55426083,4,4/30/2019,0.48,4
55426635,24,6/30/2019,2.38,5
55427187,11,4/18/2019,1.13,5
55427740,43,6/21/2019,4.24,4
55428292,68,7/05/2019,7.58,5
55428844,15,6/24/2019,1.56,3
55429396,8,2/14/2019,0.82,2
55429949,5,1/02/2019,0.52,5
55430501,17,6/23/2019,1.68,4
55431053,11,6/16/2019,1.11,3
55431606,85,7/05/2019,8.31,5
55432158,17,6/16/2019,2.8,4
55432710,14,6/24/2019,1.53,4
55433263,5,6/08/2019,0.53,3
55433815,48,7/05/2019,4.86,5
55434367,0,,,5
55434919,62,6/30/2019,6.55,4
55435472,12,7/03/2019,1.29,3
55436024,27,5/19/2019,2.83,5
55436576,4,2/21/2019,0.44,3
55437129,2,11/19/2018,0.22,4
55437681,35,6/03/2019,3.44,3
55438233,2,7/05/2019,0.25,5
55438786,53,6/11/2019,5.96,2
55439338,13,2/18/2019,1.3,4
55439890,7,5/04/2019,0.7,5
55440442,17,4/25/2019,1.95,5
55440995,18,6/20/2019,1.93,3
55441547,27,6/09/2019,2.74,3
55442099,23,5/05/2019,2.35,3
55442652,10,3/11/2019,1.05,4
55443204,39,6/23/2019,3.98,3
55443756,0,,,4
55444309,3,3/18/2019,0.39,4
55444861,1,9/21/2018,0.1,3
55445413,1,10/08/2018,0.11,4
55445965,29,6/21/2019,2.87,3
55446518,6,10/07/2018,0.62,3
55447070,12,12/30/2018,1.21,5
55447622,15,6/24/2019,1.75,4
55448175,2,10/08/2018,0.21,3
55448727,42,6/01/2019,4.33,3
55449279,1,1/02/2019,0.16,2
55449832,5,1/05/2019,0.53,4
55450384,5,4/21/2019,0.51,4
55450936,26,6/21/2019,2.65,2
55451488,23,7/07/2019,2.28,4
55452041,41,7/01/2019,4.29,4
55452593,1,10/25/2018,0.12,2
55453145,12,5/31/2019,1.31,5
55453698,23,6/25/2019,2.34,4
55454250,15,5/23/2019,1.51,4
55454802,47,6/26/2019,4.64,4
55455355,12,6/19/2019,1.2,3
55455907,8,12/17/2018,0.82,3
55456459,13,1/21/2019,1.29,4
55457011,4,6/30/2019,0.44,5
55457564,17,4/18/2019,1.71,2
55458116,5,7/03/2019,0.52,2
55458668,14,5/15/2019,1.4,2
55459221,1,12/04/2018,0.14,4
55459773,2,3/27/2019,0.21,4
55460325,26,7/03/2019,2.6,2
55460878,29,6/20/2019,2.96,5
55461430,4,12/31/2018,0.45,5
55461982,33,7/05/2019,3.46,5
55462534,22,5/21/2019,2.16,5
55463087,28,6/30/2019,2.98,5
55463639,4,7/01/2019,0.44,2
55464191,30,7/05/2019,3.63,2
55464744,24,6/17/2019,2.48,3
55465296,30,7/07/2019,3.63,2
55465848,2,6/23/2019,0.31,3
55466401,5,5/13/2019,0.7,2
55466953,18,6/29/2019,1.79,2
55467505,3,6/17/2019,0.31,2
55468057,20,6/23/2019,2.22,3
55468610,1,10/23/2018,0.12,2
55469162,4,5/27/2019,0.4,3
55469714,1,10/07/2018,0.11,2
55470267,2,4/15/2019,0.26,2
55470819,11,6/06/2019,1.2,5
55471371,3,1/01/2019,0.3,3
55471924,4,11/25/2018,0.42,2
55472476,38,7/03/2019,3.83,4
55473028,7,5/14/2019,0.77,3
55473580,17,6/03/2019,1.79,4
55474133,17,6/27/2019,1.86,4
55474685,9,1/16/2019,0.91,3
55475237,29,5/27/2019,3.09,3
55475790,7,1/18/2019,0.72,3
55476342,16,6/22/2019,1.7,4
55476894,2,1/04/2019,0.21,4
55477447,0,,,3
55477999,3,7/07/2019,0.33,3
55478551,2,12/15/2018,0.22,3
55479103,6,4/20/2019,0.61,2
55479656,17,3/06/2019,1.73,4
55480208,28,7/07/2019,2.75,3
55480760,96,7/04/2019,9.63,5
55481313,2,9/30/2018,0.21,3
55481865,1,10/05/2018,0.11,3
55482417,0,,,5
55482970,23,7/02/2019,2.34,4
55483522,9,6/22/2019,0.93,2
55484074,8,6/01/2019,1.1,4
55484626,14,12/26/2018,1.45,2
55485179,45,6/28/2019,4.49,3
55485731,3,1/06/2019,0.33,3
55486283,16,6/08/2019,1.67,3
55486836,33,6/13/2019,3.34,5
55487388,1,9/18/2018,0.1,3
55487940,2,3/03/2019,0.29,4
55488493,32,6/10/2019,3.74,5
55489045,45,6/24/2019,4.87,4
55489597,43,6/14/2019,4.69,2
55490149,32,6/23/2019,3.31,4
55490702,35,7/03/2019,3.51,5
55491254,4,6/01/2019,0.47,5
55491806,1,6/19/2019,1,2
55492359,4,1/01/2019,0.42,5
55492911,5,1/01/2019,0.52,3
55493463,64,7/01/2019,6.34,2
55494016,12,6/22/2019,1.23,5
55494568,46,6/11/2019,4.66,4
55495120,0,,,2
55495672,8,6/02/2019,0.94,5
55496225,1,6/13/2019,1,5
55496777,73,6/25/2019,7.55,2
55497329,45,7/05/2019,5.31,2
55497882,28,6/24/2019,2.84,2
55498434,38,7/03/2019,4.37,3
55498986,3,6/18/2019,0.46,2
55499539,0,,,4
55500091,29,7/01/2019,3.04,3
55500643,25,2/12/2019,2.53,4
55501195,11,5/28/2019,1.09,4
55501748,3,10/10/2018,0.3,5
55502300,24,6/10/2019,2.59,3
55502852,0,,,2
55503405,22,6/24/2019,2.46,2
55503957,30,6/13/2019,2.96,3
55504509,81,6/16/2019,8.02,2
55505062,4,6/17/2019,0.59,2
55505614,7,12/19/2018,0.73,4
55506166,2,10/27/2018,0.2,5
55506718,1,10/07/2018,0.11,3
55507271,51,7/03/2019,5.03,5
55507823,3,6/24/2019,0.35,4
55508375,33,6/30/2019,3.41,5
55508928,9,6/30/2019,0.89,2
55509480,9,6/09/2019,0.89,3
55510032,0,,,5
55510585,3,2/23/2019,0.31,3
55511137,4,11/04/2018,0.4,4
55511689,7,6/28/2019,0.96,5
55512241,39,6/29/2019,4.18,3
55512794,37,6/18/2019,4.16,4
55513346,3,6/10/2019,0.44,4
55513898,9,6/09/2019,0.92,4
55514451,2,11/19/2018,0.21,5
55515003,12,6/30/2019,1.31,4
55515555,29,6/18/2019,2.91,2
55516108,4,10/01/2018,0.4,2
55516660,8,3/26/2019,0.81,4
55517212,31,6/17/2019,3.32,2
55517764,2,5/20/2019,0.52,2
55518317,19,7/01/2019,1.95,5
55518869,27,7/07/2019,2.92,2
55519421,0,,,5
55519974,0,,,5
55520526,23,5/19/2019,2.36,2
55521078,51,6/29/2019,5.1,2
55521631,19,7/01/2019,2.91,3
55522183,37,7/01/2019,4.19,5
55522735,2,5/06/2019,0.23,3
